0.0217229291902819;0.0204996562591055;0.0216710731819289;0.0161270128790584;0.0180048089648977;0.0210277298668297;0.015831283998852;0.016995950422707;0.0169305821377753;0.0130071549167455
0.00981343570929106;0.0094663402086508;0.00445888905346265;0.0100755141775518;0.0108317260158246;0.00776211686243528;0.00912171175426975;0.010330772966754;0.00792741573162833;0.0111211684292226
0.00972295370879815;0.00694562805130844;0.0121169674199049;0.0111931974940843;0.00475418498696131;0.0105643802720183;0.0106648195097671;0.00576132541518867;0.0090229121005894;0.0101627219504702
0.00528682030385579;0.00816955380664708;0.00693552356480145;0.00769182968192148;0.00955778832118469;0.0088762382779977;0.0084535678396495;0.0120742972118269;0.0119610313310636;0.0119024405701428
0.00890897684796219;0.00915313694571472;0.00913625779665034;0.009152074294564;0.00947524861852195;0.00862825578678651;0.00932143614957695;0.0091396089972539;0.00902634311649057;0.00896775235556981
0.00890897684796219;0.00915313694571472;0.00913625779665034;0.009152074294564;0.00947524861852195;0.00862825578678651;0.00932143614957695;0.0091396089972539;0.00902634311649057;0.00896775235556981
0.00890897684796219;0.00915313694571472;0.00913625779665034;0.009152074294564;0.00947524861852195;0.00862825578678651;0.00932143614957695;0.0091396089972539;0.00902634311649057;0.00896775235556981
0.00890897684796219;0.00915313694571472;0.00913625779665034;0.009152074294564;0.00947524861852195;0.00862825578678651;0.00932143614957695;0.0091396089972539;0.00902634311649057;0.00896775235556981
0.00890897684796219;0.00915313694571472;0.00913625779665034;0.009152074294564;0.00947524861852195;0.00862825578678651;0.00932143614957695;0.0091396089972539;0.00902634311649057;0.00896775235556981
0.00890897684796219;0.00915313694571472;0.00913625779665034;0.009152074294564;0.00947524861852195;0.00862825578678651;0.00932143614957695;0.0091396089972539;0.00902634311649057;0.00896775235556981
